source_row_number,transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,transaction_month,weekday_name,day_type,province,duplicate_transaction_id_flag,missing_date_flag,item_imputed_flag,quantity_repaired_flag,price_per_unit_repaired_flag,total_spent_repaired_flag,unknown_payment_flag,unknown_location_flag,unknown_province_flag,revenue_mismatch_flag,item_price_mismatch_flag
9674,TXN_5276003,Coffee,2,3.5,7.0,Credit Card,In-store,2023-09-18,2023-09,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9675,TXN_7785743,Sandwich,1,8.0,8.0,Cash,In-store,2023-11-24,2023-11,Friday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9676,TXN_1394161,Sandwich,2,8.0,16.0,Cash,In-store,2023-10-09,2023-10,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9677,TXN_7218594,Sandwich,1,8.0,8.0,Credit Card,In-store,2023-12-25,2023-12,Monday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9678,TXN_4329996,Tea,1,3.0,3.0,Credit Card,In-store,2023-02-22,2023-02,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9679,TXN_6109652,Coffee,2,3.5,7.0,Credit Card,In-store,2023-09-12,2023-09,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9680,TXN_4399239,Sandwich,1,8.0,8.0,Cash,In-store,2023-02-21,2023-02,Tuesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9681,TXN_5273267,Tea,1,3.0,3.0,Unknown Payment,In-store,,,,,Newfoundland and Labrador,False,True,False,False,False,False,True,False,False,False,False
9682,TXN_5906655,Coffee,2,3.5,7.0,Cash,In-store,2023-09-28,2023-09,Thursday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9683,TXN_6337206,Donut,3,2.0,6.0,Credit Card,In-store,2023-08-31,2023-08,Thursday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9684,TXN_9986245,Cookie,1,2.5,2.5,Digital Wallet,Takeaway,2023-11-29,2023-11,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9685,TXN_9577185,Sandwich,1,8.0,8.0,Cash,In-store,2023-06-27,2023-06,Tuesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9686,TXN_5022987,Tea,2,3.0,6.0,Digital Wallet,Takeaway,2023-07-27,2023-07,Thursday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9687,TXN_7942753,Salad,4,9.0,36.0,Credit Card,Takeaway,2023-05-27,2023-05,Saturday,Weekend,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9688,TXN_8609771,Refresher,1,5.0,5.0,Unknown Payment,In-store,2023-08-20,2023-08,Sunday,Weekend,Manitoba,False,False,False,False,False,False,True,False,False,False,False
9689,TXN_2149218,Donut,2,2.0,4.0,Cash,In-store,2023-07-24,2023-07,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9690,TXN_3362090,Tea,4,3.0,12.0,Digital Wallet,In-store,2023-04-14,2023-04,Friday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9691,TXN_3164025,Cookie,2,2.5,5.0,Digital Wallet,Takeaway,2023-08-10,2023-08,Thursday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9692,TXN_1470988,Coffee,1,3.5,3.5,Digital Wallet,Unknown Location,2023-01-05,2023-01,Thursday,Weekday,Manitoba,False,False,False,False,False,False,False,True,False,False,False
9693,TXN_4832744,Sandwich,2,8.0,16.0,Digital Wallet,Takeaway,2023-02-24,2023-02,Friday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9694,TXN_5907037,Cookie,1,2.5,2.5,Credit Card,In-store,2023-03-29,2023-03,Wednesday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9695,TXN_7048815,Tea,1,3.0,3.0,Credit Card,Takeaway,2023-10-10,2023-10,Tuesday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9696,TXN_6298138,Coffee,1,3.5,3.5,Credit Card,Takeaway,,,,,Saskatchewan,False,True,False,False,False,False,False,False,False,False,False
9697,TXN_3691838,Coffee,1,3.5,3.5,Digital Wallet,Unknown Location,2023-09-24,2023-09,Sunday,Weekend,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9698,TXN_8671648,Sandwich,1,8.0,8.0,Digital Wallet,In-store,2023-10-20,2023-10,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9699,TXN_1725481,Coffee,3,3.5,10.5,Digital Wallet,In-store,2023-01-30,2023-01,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9700,TXN_8154566,Tea,4,3.0,12.0,Digital Wallet,Takeaway,2023-01-03,2023-01,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9701,TXN_5659157,Tea,1,3.0,3.0,Digital Wallet,Unknown Location,2023-11-07,2023-11,Tuesday,Weekday,Manitoba,False,False,False,False,False,False,False,True,False,False,False
9702,TXN_6648152,Coffee,1,3.5,3.5,Digital Wallet,Takeaway,2023-03-01,2023-03,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9703,TXN_9310530,Tea,2,3.0,6.0,Credit Card,In-store,2023-11-18,2023-11,Saturday,Weekend,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9704,TXN_9918724,Tea,2,3.0,6.0,Cash,In-store,2023-02-22,2023-02,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9705,TXN_2772971,Donut,2,2.0,4.0,Cash,Takeaway,2023-01-05,2023-01,Thursday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9706,TXN_5019016,Coffee,2,3.5,7.0,Credit Card,In-store,,,,,Saskatchewan,False,True,False,False,False,False,False,False,False,False,False
9707,TXN_1046255,Coffee,4,3.5,14.0,Digital Wallet,Takeaway,2023-09-20,2023-09,Wednesday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9708,TXN_9702538,Salad,1,9.0,9.0,Credit Card,In-store,2023-05-09,2023-05,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9709,TXN_7876024,Cookie,1,2.5,2.5,Credit Card,In-store,2023-03-24,2023-03,Friday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9710,TXN_5473312,Cookie,1,2.5,2.5,Cash,In-store,2023-05-18,2023-05,Thursday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9711,TXN_6151958,Coffee,2,3.5,7.0,Credit Card,In-store,2023-11-27,2023-11,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9712,TXN_7499522,Tea,4,3.0,12.0,Cash,Takeaway,2023-06-02,2023-06,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9713,TXN_4761337,Donut,4,2.0,8.0,Credit Card,In-store,2023-11-09,2023-11,Thursday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9714,TXN_7927209,Juice,3,4.5,13.5,Cash,In-store,2023-07-10,2023-07,Monday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9715,TXN_6107448,Juice,1,4.5,4.5,Credit Card,In-store,2023-10-20,2023-10,Friday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9716,TXN_2193457,Cookie,2,2.5,5.0,Cash,In-store,2023-11-14,2023-11,Tuesday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9717,TXN_9453135,Coffee,1,3.5,3.5,Digital Wallet,Takeaway,2023-03-30,2023-03,Thursday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9718,TXN_3991419,Juice,4,4.5,18.0,Digital Wallet,In-store,2023-06-18,2023-06,Sunday,Weekend,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9719,TXN_2537709,Salad,1,9.0,9.0,Digital Wallet,In-store,2023-01-18,2023-01,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9720,TXN_4058759,Coffee,1,3.5,3.5,Digital Wallet,Unknown Location,2023-10-17,2023-10,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,True,False,False,False
9721,TXN_6578026,Donut,3,2.0,6.0,Credit Card,In-store,2023-07-28,2023-07,Friday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9722,TXN_9893696,Donut,2,2.0,4.0,Cash,In-store,2023-10-06,2023-10,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9723,TXN_6496638,Coffee,3,3.5,10.5,Cash,In-store,2023-11-05,2023-11,Sunday,Weekend,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9724,TXN_5454780,Donut,1,2.0,2.0,Credit Card,In-store,2023-03-17,2023-03,Friday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9725,TXN_2397847,Salad,3,9.0,27.0,Digital Wallet,Unknown Location,2023-12-13,2023-12,Wednesday,Weekday,Manitoba,False,False,False,False,False,False,False,True,False,False,False
9726,TXN_2463772,Salad,2,9.0,18.0,Credit Card,Unknown Location,2023-12-08,2023-12,Friday,Weekday,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9727,TXN_9594572,Refresher,2,5.0,10.0,Credit Card,In-store,2023-01-09,2023-01,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9728,TXN_8752684,Donut,2,2.0,4.0,Digital Wallet,Unknown Location,2023-10-23,2023-10,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9729,TXN_4025081,Tea,3,3.0,9.0,Credit Card,Unknown Location,2023-11-16,2023-11,Thursday,Weekday,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9730,TXN_8965633,Cookie,1,2.5,2.5,Credit Card,Unknown Location,2023-06-05,2023-06,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9731,TXN_1269513,Tea,1,3.0,3.0,Digital Wallet,Takeaway,2023-05-19,2023-05,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9732,TXN_8117984,Coffee,2,3.5,7.0,Credit Card,In-store,2023-02-10,2023-02,Friday,Weekday,Unknown Province,False,False,False,False,False,False,False,False,True,False,False
9733,TXN_6289582,Salad,3,9.0,27.0,Cash,In-store,2023-07-18,2023-07,Tuesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9734,TXN_9697095,Tea,1,3.0,3.0,Credit Card,In-store,2023-09-21,2023-09,Thursday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9735,TXN_1486727,Coffee,1,3.5,3.5,Digital Wallet,In-store,2023-01-30,2023-01,Monday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9736,TXN_1589150,Coffee,2,3.5,7.0,Unknown Payment,Unknown Location,2023-05-19,2023-05,Friday,Weekday,British Columbia,False,False,False,False,False,False,True,True,False,False,False
9737,TXN_8650040,Juice,1,4.5,4.5,Credit Card,In-store,2023-01-31,2023-01,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9738,TXN_4709204,Tea,1,3.0,3.0,Credit Card,In-store,2023-06-05,2023-06,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9739,TXN_6141996,Sandwich,3,8.0,24.0,Digital Wallet,Unknown Location,2023-07-10,2023-07,Monday,Weekday,British Columbia,False,False,False,False,False,False,False,True,False,False,False
9740,TXN_6930954,Refresher,1,5.0,5.0,Credit Card,In-store,2023-02-28,2023-02,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9741,TXN_8155774,Donut,1,2.0,2.0,Cash,In-store,2023-10-26,2023-10,Thursday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9742,TXN_2243991,Coffee,2,3.5,7.0,Credit Card,In-store,2023-04-03,2023-04,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9743,TXN_6227324,Donut,2,2.0,4.0,Digital Wallet,Unknown Location,2023-11-02,2023-11,Thursday,Weekday,Saskatchewan,False,False,False,False,False,False,False,True,False,False,False
9744,TXN_2873755,Coffee,1,3.5,3.5,Credit Card,In-store,2023-12-02,2023-12,Saturday,Weekend,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9745,TXN_6234718,Coffee,4,3.5,14.0,Credit Card,In-store,2023-10-26,2023-10,Thursday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9746,TXN_8145022,Salad,2,9.0,18.0,Digital Wallet,Takeaway,,,,,Ontario,False,True,False,False,False,False,False,False,False,False,False
9747,TXN_1750619,Tea,1,3.0,3.0,Digital Wallet,Unknown Location,2023-05-12,2023-05,Friday,Weekday,Saskatchewan,False,False,False,False,False,False,False,True,False,False,False
9748,TXN_5930897,Salad,1,9.0,9.0,Cash,In-store,2023-07-26,2023-07,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9749,TXN_9180256,Donut,2,2.0,4.0,Credit Card,Takeaway,2023-09-01,2023-09,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9750,TXN_4787534,Tea,1,3.0,3.0,Digital Wallet,Takeaway,2023-06-05,2023-06,Monday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9751,TXN_4180187,Sandwich,4,8.0,32.0,Credit Card,In-store,2023-06-28,2023-06,Wednesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9752,TXN_8215034,Coffee,1,3.5,3.5,Digital Wallet,In-store,2023-01-07,2023-01,Saturday,Weekend,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9753,TXN_8953691,Tea,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-22,2023-03,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9754,TXN_9698856,Sandwich,3,8.0,24.0,Credit Card,In-store,2023-06-30,2023-06,Friday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9755,TXN_3658635,Coffee,3,3.5,10.5,Digital Wallet,In-store,2023-03-24,2023-03,Friday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9756,TXN_4826589,Sandwich,1,8.0,8.0,Credit Card,In-store,2023-04-10,2023-04,Monday,Weekday,Manitoba,False,False,True,False,False,False,False,False,False,False,False
9757,TXN_1518024,Coffee,2,3.5,7.0,Digital Wallet,In-store,2023-05-03,2023-05,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9758,TXN_3877497,Donut,1,2.0,2.0,Cash,In-store,2023-05-26,2023-05,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9759,TXN_1151826,Cookie,3,2.5,7.5,Cash,In-store,2023-03-22,2023-03,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9760,TXN_3485183,Tea,2,3.0,6.0,Credit Card,Unknown Location,2023-03-08,2023-03,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,True,False,False,False
9761,TXN_1432401,Refresher,1,5.0,5.0,Digital Wallet,Takeaway,2023-07-21,2023-07,Friday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9762,TXN_4088339,Cookie,2,2.5,5.0,Credit Card,Takeaway,2023-06-28,2023-06,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9763,TXN_4840170,Refresher,1,5.0,5.0,Digital Wallet,Takeaway,,,,,Unknown Province,False,True,False,False,False,False,False,False,True,False,False
9764,TXN_4138429,Tea,1,3.0,3.0,Credit Card,In-store,2023-10-15,2023-10,Sunday,Weekend,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9765,TXN_9506814,Refresher,2,5.0,10.0,Credit Card,In-store,2023-11-06,2023-11,Monday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9766,TXN_9123348,Donut,1,2.0,2.0,Cash,In-store,2023-12-20,2023-12,Wednesday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9767,TXN_7436647,Sandwich,4,8.0,32.0,Digital Wallet,In-store,2023-01-27,2023-01,Friday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9768,TXN_3960186,Juice,1,4.5,4.5,Cash,In-store,2023-10-04,2023-10,Wednesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9769,TXN_8435653,Sandwich,2,8.0,16.0,Unknown Payment,In-store,2023-03-31,2023-03,Friday,Weekday,Manitoba,False,False,False,False,False,False,True,False,False,False,False
9770,TXN_7056932,Refresher,4,5.0,20.0,Credit Card,In-store,2023-06-04,2023-06,Sunday,Weekend,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9771,TXN_4994723,Donut,1,2.0,2.0,Credit Card,In-store,2023-04-18,2023-04,Tuesday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9772,TXN_8621975,Cookie,1,2.5,2.5,Cash,Takeaway,2023-06-09,2023-06,Friday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9773,TXN_7854122,Donut,1,2.0,2.0,Credit Card,In-store,2023-10-31,2023-10,Tuesday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9774,TXN_5575904,Coffee,4,3.5,14.0,Digital Wallet,In-store,2023-10-15,2023-10,Sunday,Weekend,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
9775,TXN_5340583,Sandwich,3,8.0,24.0,Cash,Takeaway,2023-03-23,2023-03,Thursday,Weekday,Manitoba,False,False,False,False,False,False,False,False,False,False,False
9776,TXN_7837860,Refresher,1,5.0,5.0,Credit Card,In-store,2023-06-01,2023-06,Thursday,Weekday,Newfoundland and Labrador,False,False,False,False,False,False,False,False,False,False,False
9777,TXN_4085807,Juice,1,4.5,4.5,Digital Wallet,Takeaway,2023-08-11,2023-08,Friday,Weekday,British Columbia,False,False,False,False,False,False,False,False,False,False,False
9778,TXN_9200366,Cookie,4,2.5,10.0,Unknown Payment,Unknown Location,2023-05-30,2023-05,Tuesday,Weekday,Manitoba,False,False,False,False,False,False,True,True,False,False,False
9779,TXN_2930358,Sandwich,2,8.0,16.0,Cash,In-store,2023-05-16,2023-05,Tuesday,Weekday,Saskatchewan,False,False,False,False,False,False,False,False,False,False,False
